부서_메타,부서명,사용일,사용시간,사용장소,식당명,주소,사용목적,사용금액,사용자,결제방법,비목,source_file
서대문구 북아현동,서대문구 북아현동,2026-03-09,,백산왕인,백산왕인,,소속 상근직원에 대한 격려 및 지원,180000,"동장, 직원",카드,기관,sdm_p134
서대문구 감사담당관,서대문구 감사담당관,2026-03-09,,백년추어탕,백년추어탕,,업무추진을 위한 각종 회의·간담회·행사,90000,외부전문가 및 감사담당관 직원,카드,시책,sdm_p134
서대문구 홍제제2동,서대문구 홍제제2동,2026-03-09,,소담촌,소담촌,,소속 상근직원에 대한 격려 및 지원,87000,동장 및 직원,카드,기관,sdm_p135
서대문구 홍제제2동,서대문구 홍제제2동,2026-03-09,,금옥당,금옥당,,소속 상근직원에 대한 격려 및 지원,25000,직원 및 관계자,카드,기관,sdm_p135
서대문구 인생케어과,서대문구 인생케어과,2026-03-09,,농민마트,농민마트,,업무추진을 위한 각종 회의·간담회·행사,80000,사업추진관계자,카드,시책,sdm_p135
서대문구 인생케어과,서대문구 인생케어과,2026-03-09,,복호두,복호두,,업무추진을 위한 각종 회의·간담회·행사,132000,사업추진관계자,카드,시책,sdm_p135
서대문구 감사담당관,서대문구 감사담당관,2026-03-09,,본지르르,본지르르,,업무추진을 위한 각종 회의·간담회·행사,36000,외부전문가 및 감사담당관 직원,카드,시책,sdm_p136
서대문구 의약과,서대문구 의약과,2026-03-09,,일화성,일화성,,업무추진을 위한 각종 회의·간담회·행사,400000,"사업관계자, 직원",카드,시책,sdm_p136
서대문구 도심개발과,서대문구 도심개발과,2026-03-09,,서울시청　카페테리아,서울시청 카페테리아,,업무추진을 위한 각종 회의·간담회·행사,13000,사업관계자 및 직원,카드,시책,sdm_p136
서대문구 도심개발과,서대문구 도심개발과,2026-03-09,,서울시청　카페테리아,서울시청 카페테리아,,업무추진을 위한 각종 회의·간담회·행사,27000,사업관계자 및 직원,카드,시책,sdm_p136
서대문구 기획예산과,서대문구 기획예산과,2026-03-09,,CAFE 폭포,CAFE 폭포,,업무추진을 위한 각종 회의·간담회·행사,13000,업무담당 직원 및 관계자 등,카드,시책,sdm_p137
서대문구 재난안전과,서대문구 재난안전과,2026-03-09,,법성포영광굴비,법성포영광굴비,,업무추진을 위한 각종 회의·간담회·행사,132000,민방위 교육 업무담당 및 사업관계자,카드,시책,sdm_p137
서대문구 주거정비과,서대문구 주거정비과,2026-03-09,,써브웨이 홍제점외 1,써브웨이 홍제점외 1,,업무추진을 위한 각종 회의·간담회·행사,113000,사업관계자 및 부서직원,제로페이,시책,sdm_p137
서대문구 행정지원과,서대문구 행정지원과,2026-03-09,,이로운 밥상,이로운 밥상,,업무추진을 위한 각종 회의·간담회·행사,144000,행정지원과 직원,카드,시책,sdm_p137
서대문구 행정지원과,서대문구 행정지원과,2026-03-09,,종로 빈대떡,종로 빈대떡,,업무추진을 위한 각종 회의·간담회·행사,118000,행정지원과 직원,카드,시책,sdm_p138
서대문구 푸른도시과,서대문구 푸른도시과,2026-03-09,,일미분식,일미분식,,업무추진을 위한 각종 회의·간담회·행사,71000,"외부관계자 및 
푸른도시과 직원",카드,시책,sdm_p138
서대문구 주거정비과,서대문구 주거정비과,2026-03-09,,알레스구떼,알레스구떼,,업무추진을 위한 각종 회의·간담회·행사,41000,사업관계자 및 부서직원,카드,시책,sdm_p138
서대문구 행정지원과,서대문구 행정지원과,2026-03-09,,장어세상,장어세상,,업무추진을 위한 각종 회의·간담회·행사,197000,보좌관 및 업무추진 관계자,카드,시책,sdm_p138
서대문구 홍제제3동,서대문구 홍제제3동,2026-03-09,,하동우렁추어탕,하동우렁추어탕,,업무추진을 위한 각종 회의·간담회·행사,230000,동장 및 통장,카드,기관,sdm_p139
서대문구 어르신복지과,서대문구 어르신복지과,2026-03-09,,토종순대국,토종순대국,,업무추진을 위한 각종 회의·간담회·행사,55000,경로당 현장방문 추진 관련 간담회비 지급,카드,시책,sdm_p139
서대문구 어르신복지과,서대문구 어르신복지과,2026-03-09,,파리바게뜨 서대문구,파리바게뜨 서대문구,,업무추진을 위한 각종 회의·간담회·행사,53000,행복한 밥상 관계자 간담회비 지급(2호점),카드,시책,sdm_p139
서대문구 도심개발과,서대문구 도심개발과,2026-03-09,,연탄생고기집　홍은점,연탄생고기집 홍은점,,업무추진을 위한 각종 회의·간담회·행사,179000,사업관계자 및 직원,카드,시책,sdm_p139
서대문구 청년정책과,서대문구 청년정책과,2026-03-09,,육전국밥 신촌점,육전국밥 신촌점,,업무추진을 위한 각종 회의·간담회·행사,45000,현대백화점 협력 공연 운영 관계자,카드,시책,sdm_p140
서대문구 도시정비국장,서대문구 도시정비국장,2026-03-09,,주거정비과 일상경비,주거정비과 일상경비,,소속 상근직원에 대한 격려 및 지원,50000,건축과 직원,현금,기관,sdm_p140
서대문구 재산세과,서대문구 재산세과,2026-03-06,,연희동손칼국수,연희동손칼국수,,업무추진을 위한 각종 회의·간담회·행사,156000,취득세 담당직원,카드,시책,sdm_p140
서대문구 행정지원과,서대문구 행정지원과,2026-03-06,,완숙,완숙,,업무추진을 위한 각종 회의·간담회·행사,134000,행정지원과 직원,카드,시책,sdm_p140
서대문구 행정지원과,서대문구 행정지원과,2026-03-06,,CAFE 폭포,CAFE 폭포,,업무추진을 위한 각종 회의·간담회·행사,43000,행정자치국 업무추진 관계자,카드,시책,sdm_p141
서대문구 도심개발과,서대문구 도심개발과,2026-03-06,,서대문아구찜,서대문아구찜,,업무추진을 위한 각종 회의·간담회·행사,164000,사업관계자 및 직원,카드,시책,sdm_p141
서대문구 재난안전과,서대문구 재난안전과,2026-03-06,,연희수제비,연희수제비,,업무추진을 위한 각종 회의·간담회·행사,154000,재난 대응 업무담당 및 사업관계자,카드,시책,sdm_p141
서대문구 재난안전과,서대문구 재난안전과,2026-03-06,,쇼코엘 광화문점,쇼코엘 광화문점,,소속 상근직원에 대한 격려 및 지원,77000,안전건설국 직원,카드,기관,sdm_p141
서대문구 청소행정과,서대문구 청소행정과,2026-03-06,,농민마트,농민마트,,업무추진을 위한 각종 회의·간담회·행사,150000,업무관계자,카드,시책,sdm_p142
서대문구 생활보장과,서대문구 생활보장과,2026-03-06,,작은부엌앤,작은부엌앤,,업무추진을 위한 각종 회의·간담회·행사,110000,업무추진관계자 및 직원(맞춤형 공공임대주택  공가세대 조사관련),카드,시책,sdm_p142
서대문구 어르신복지과,서대문구 어르신복지과,2026-03-06,,고미정,고미정,,업무추진을 위한 각종 회의·간담회·행사,253000,노인인권지킴이 업무추진 간담회비 지급,카드,시책,sdm_p142
서대문구 인생케어과,서대문구 인생케어과,2026-03-06,,자후커피,자후커피,,업무추진을 위한 각종 회의·간담회·행사,24000,사업관계자,카드,시책,sdm_p142
서대문구 인생케어과,서대문구 인생케어과,2026-03-06,,카와로,카와로,,업무추진을 위한 각종 회의·간담회·행사,166000,사업추진관계자,카드,시책,sdm_p143
서대문구 감사담당관,서대문구 감사담당관,2026-03-06,,새라울,새라울,,업무추진을 위한 각종 회의·간담회·행사,32000,외부전문가 및 감사담당관 직원,카드,시책,sdm_p143
서대문구 가좌보건지소,서대문구 가좌보건지소,2026-03-06,,속초명가,속초명가,,업무추진을 위한 각종 회의·간담회·행사,102000,부서직원 및 유관기관 관계자,카드,시책,sdm_p143
서대문구 생활보장과,서대문구 생활보장과,2026-03-06,,스케네,스케네,,업무추진을 위한 각종 회의·간담회·행사,110000,업무추진관계자 및 직원(장애인 사회인식개선 업무 관련),카드,시책,sdm_p143
서대문구 지역경제과,서대문구 지역경제과,2026-03-06,,파리바게뜨 서대문구청점,파리바게뜨 서대문구청점,,업무추진을 위한 각종 회의·간담회·행사,48000,사업관계자 및 직원,카드,시책,sdm_p144
서대문구 기후환경과,서대문구 기후환경과,2026-03-06,,고래식당 연희점,고래식당 연희점,,업무추진을 위한 각종 회의·간담회·행사,67000,"구청 2, 관계자 2",카드,시책,sdm_p144
서대문구 주거정비과,서대문구 주거정비과,2026-03-06,,칠구네백순대&순대국 (서대문구청점),칠구네백순대&순대국 (서대문구청점),,업무추진을 위한 각종 회의·간담회·행사,53000,사업관계자 및 부서직원,제로페이,시책,sdm_p144
서대문구 주거정비과,서대문구 주거정비과,2026-03-06,,연탄생고기집 홍은점,연탄생고기집 홍은점,,업무추진을 위한 각종 회의·간담회·행사,70000,사업관계자 및 부서직원,카드,시책,sdm_p145
서대문구 행정지원과,서대문구 행정지원과,2026-03-06,,서대문구청,서대문구청,,업무추진을 위한 각종 회의·간담회·행사,60000,민원접견실 업무협의 관계자,카드,시책,sdm_p145
서대문구 재난안전과,서대문구 재난안전과,2026-03-06,,고미정,고미정,,업무추진을 위한 각종 회의·간담회·행사,129000,민방위 교육 업무담당 및 사업관계자,카드,시책,sdm_p145
서대문구 문화체육과,서대문구 문화체육과,2026-03-06,,봄꽃김밥,봄꽃김밥,,업무추진을 위한 각종 회의·간담회·행사,105000,"직원, 공연 관계자",카드,시책,sdm_p145
서대문구 문화체육과,서대문구 문화체육과,2026-03-06,,연희동손칼국수,연희동손칼국수,,업무추진을 위한 각종 회의·간담회·행사,109000,"직원, 관계자",카드,시책,sdm_p146
서대문구 푸른도시과,서대문구 푸른도시과,2026-03-06,,일화성,일화성,,업무추진을 위한 각종 회의·간담회·행사,65000,"외부관계자 및 
푸른도시과 직원",카드,시책,sdm_p146
서대문구 도시경관과,서대문구 도시경관과,2026-03-06,,토종순대국,토종순대국,,업무추진을 위한 각종 회의·간담회·행사,22000,"도시경관과 담당자, 측량관계자",카드,시책,sdm_p146
서대문구 어르신복지과,서대문구 어르신복지과,2026-03-06,,우자매 순대국,우자매 순대국,,업무추진을 위한 각종 회의·간담회·행사,40000,경로당 현장방문 추진 관련 간담회비 지급,카드,시책,sdm_p146
서대문구 문화체육과,서대문구 문화체육과,2026-03-06,,월출산생오리,월출산생오리,,업무추진을 위한 각종 회의·간담회·행사,690000,"직원, 역사문화해설사",카드,시책,sdm_p147
서대문구 주거정비과,서대문구 주거정비과,2026-03-05,,마룬여유,마룬여유,,업무추진을 위한 각종 회의·간담회·행사,24000,사업관계자 및 부서직원,카드,시책,sdm_p147
서대문구 기후환경과,서대문구 기후환경과,2026-03-05,,다락,다락,,업무추진을 위한 각종 회의·간담회·행사,22000,"기후환경과 직원 4, 사업관계자 2",카드,시책,sdm_p147
서대문구 행정지원과,서대문구 행정지원과,2026-03-05,,선수사,선수사,,업무추진 유관기관 협조,280000,아산시 대외협력 관계자,카드,시책,sdm_p147
서대문구 행정지원과,서대문구 행정지원과,2026-03-05,,처가집,처가집,,업무추진을 위한 각종 회의·간담회·행사,260000,보좌관 및 업무추진 관계자,카드,시책,sdm_p148
서대문구 연희동,서대문구 연희동,2026-03-05,,하노이의아침,하노이의아침,,소속 상근직원에 대한 격려 및 지원,105000,연희동 직원,카드,기관,sdm_p148
서대문구 감사담당관,서대문구 감사담당관,2026-03-05,,커피볶는김여사,커피볶는김여사,,업무추진을 위한 각종 회의·간담회·행사,22000,외부전문가 및 감사담당관 직원,카드,시책,sdm_p148
서대문구 자연사박물관,서대문구 자연사박물관,2026-03-05,,쿠팡,쿠팡,,업무추진을 위한 각종 회의·간담회·행사,90000,박물관 어린이도슨트 관련 업무담당자 및 관계자 등,카드,시책,sdm_p148
서대문구 자연사박물관,서대문구 자연사박물관,2026-03-05,,쿠팡,쿠팡,,업무추진을 위한 각종 회의·간담회·행사,168000,박물관 어린이도슨트 관련 업무담당자 및 관계자 등,카드,시책,sdm_p149
